BPM_CALMO: 89
# Estrutura: TEMPO(ms), TIPO, POSICAO
# Mapa gerado sobre a grade metrica estimada do audio, uma nota por batida.
# BPM ajustado: 88.992 | fase: 0.1514 s | regiao com pulso: 2.0 a 235.5 s de 247.2 s
NOTAS:
2174, 0, 0
2848, 0, 0
3522, 0, 0
4197, 0, 0
4871, 0, 0
5545, 0, 0
6219, 0, 0
6894, 0, 0
7568, 0, 0
8242, 0, 0
8916, 0, 0
9590, 0, 0
10265, 0, 0
10939, 0, 0
11613, 0, 0
12287, 0, 0
12962, 0, 0
13636, 0, 0
14310, 0, 0
14984, 0, 0
15658, 0, 0
16333, 0, 0
17007, 0, 0
17681, 0, 0
18355, 0, 0
19030, 0, 0
19704, 0, 0
20378, 0, 0
21052, 0, 0
21726, 0, 0
22401, 0, 0
23075, 0, 0
23749, 0, 0
24423, 0, 0
25097, 0, 0
25772, 0, 0
26446, 0, 0
27120, 0, 0
27794, 0, 0
28469, 0, 0
29143, 0, 0
29817, 0, 0
30491, 0, 0
31165, 0, 0
31840, 0, 0
32514, 0, 0
33188, 0, 0
33862, 0, 0
34537, 0, 0
35211, 0, 0
35885, 0, 0
36559, 0, 0
37233, 0, 0
37908, 0, 0
38582, 0, 0
39256, 0, 0
39930, 0, 0
40604, 0, 0
41279, 0, 0
41953, 0, 0
42627, 0, 0
43301, 0, 0
43976, 0, 0
44650, 0, 0
45324, 0, 0
45998, 0, 0
46672, 0, 0
47347, 0, 0
48021, 0, 0
48695, 0, 0
49369, 0, 0
50044, 0, 0
50718, 0, 0
51392, 0, 0
52066, 0, 0
52740, 0, 0
53415, 0, 0
54089, 0, 0
54763, 0, 0
55437, 0, 0
56111, 0, 0
56786, 0, 0
57460, 0, 0
58134, 0, 0
58808, 0, 0
59483, 0, 0
60157, 0, 0
60831, 0, 0
61505, 0, 0
62179, 0, 0
62854, 0, 0
63528, 0, 0
64202, 0, 0
64876, 0, 0
65551, 0, 0
66225, 0, 0
66899, 0, 0
67573, 0, 0
68247, 0, 0
68922, 0, 0
69596, 0, 0
70270, 0, 0
70944, 0, 0
71619, 0, 0
72293, 0, 0
72967, 0, 0
73641, 0, 0
74315, 0, 0
74990, 0, 0
75664, 0, 0
76338, 0, 0
77012, 0, 0
77686, 0, 0
78361, 0, 0
79035, 0, 0
79709, 0, 0
80383, 0, 0
81058, 0, 0
81732, 0, 0
82406, 0, 0
83080, 0, 0
83754, 0, 0
84429, 0, 0
85103, 0, 0
85777, 0, 0
86451, 0, 0
87126, 0, 0
87800, 0, 0
88474, 0, 0
89148, 0, 0
89822, 0, 0
90497, 0, 0
91171, 0, 0
91845, 0, 0
92519, 0, 0
93193, 0, 0
93868, 0, 0
94542, 0, 0
95216, 0, 0
95890, 0, 0
96565, 0, 0
97239, 0, 0
97913, 0, 0
98587, 0, 0
99261, 0, 0
99936, 0, 0
100610, 0, 0
101284, 0, 0
101958, 0, 0
102633, 0, 0
103307, 0, 0
103981, 0, 0
104655, 0, 0
105329, 0, 0
106004, 0, 0
106678, 0, 0
107352, 0, 0
108026, 0, 0
108700, 0, 0
109375, 0, 0
110049, 0, 0
110723, 0, 0
111397, 0, 0
112072, 0, 0
112746, 0, 0
113420, 0, 0
114094, 0, 0
114768, 0, 0
115443, 0, 0
116117, 0, 0
116791, 0, 0
117465, 0, 0
118140, 0, 0
118814, 0, 0
119488, 0, 0
120162, 0, 0
120836, 0, 0
121511, 0, 0
122185, 0, 0
122859, 0, 0
123533, 0, 0
124207, 0, 0
124882, 0, 0
125556, 0, 0
126230, 0, 0
126904, 0, 0
127579, 0, 0
128253, 0, 0
128927, 0, 0
129601, 0, 0
130275, 0, 0
130950, 0, 0
131624, 0, 0
132298, 0, 0
132972, 0, 0
133647, 0, 0
134321, 0, 0
134995, 0, 0
135669, 0, 0
136343, 0, 0
137018, 0, 0
137692, 0, 0
138366, 0, 0
139040, 0, 0
139715, 0, 0
140389, 0, 0
141063, 0, 0
141737, 0, 0
142411, 0, 0
143086, 0, 0
143760, 0, 0
144434, 0, 0
145108, 0, 0
145782, 0, 0
146457, 0, 0
147131, 0, 0
147805, 0, 0
148479, 0, 0
149154, 0, 0
149828, 0, 0
150502, 0, 0
151176, 0, 0
151850, 0, 0
152525, 0, 0
153199, 0, 0
153873, 0, 0
154547, 0, 0
155222, 0, 0
155896, 0, 0
156570, 0, 0
157244, 0, 0
157918, 0, 0
158593, 0, 0
159267, 0, 0
159941, 0, 0
160615, 0, 0
161289, 0, 0
161964, 0, 0
162638, 0, 0
163312, 0, 0
163986, 0, 0
164661, 0, 0
165335, 0, 0
166009, 0, 0
166683, 0, 0
167357, 0, 0
168032, 0, 0
168706, 0, 0
169380, 0, 0
170054, 0, 0
170729, 0, 0
171403, 0, 0
172077, 0, 0
172751, 0, 0
173425, 0, 0
174100, 0, 0
174774, 0, 0
175448, 0, 0
176122, 0, 0
176796, 0, 0
177471, 0, 0
178145, 0, 0
178819, 0, 0
179493, 0, 0
180168, 0, 0
180842, 0, 0
181516, 0, 0
182190, 0, 0
182864, 0, 0
183539, 0, 0
184213, 0, 0
184887, 0, 0
185561, 0, 0
186236, 0, 0
186910, 0, 0
187584, 0, 0
188258, 0, 0
188932, 0, 0
189607, 0, 0
190281, 0, 0
190955, 0, 0
191629, 0, 0
192304, 0, 0
192978, 0, 0
193652, 0, 0
194326, 0, 0
195000, 0, 0
195675, 0, 0
196349, 0, 0
197023, 0, 0
197697, 0, 0
198371, 0, 0
199046, 0, 0
199720, 0, 0
200394, 0, 0
201068, 0, 0
201743, 0, 0
202417, 0, 0
203091, 0, 0
203765, 0, 0
204439, 0, 0
205114, 0, 0
205788, 0, 0
206462, 0, 0
207136, 0, 0
207811, 0, 0
208485, 0, 0
209159, 0, 0
209833, 0, 0
210507, 0, 0
211182, 0, 0
211856, 0, 0
212530, 0, 0
213204, 0, 0
213878, 0, 0
214553, 0, 0
215227, 0, 0
215901, 0, 0
216575, 0, 0
217250, 0, 0
217924, 0, 0
218598, 0, 0
219272, 0, 0
