BPM_CALMO: 85
# Estrutura: TEMPO(ms), TIPO, POSICAO
# Mapa gerado sobre a grade metrica estimada do audio, uma nota por batida.
# BPM ajustado: 85.000 | fase: 0.0336 s | regiao com pulso: 20.5 a 252.7 s de 278.2 s
NOTAS:
20504, 0, 0
21210, 0, 0
21916, 0, 0
22622, 0, 0
23328, 0, 0
24034, 0, 0
24739, 0, 0
25445, 0, 0
26151, 0, 0
26857, 0, 0
27563, 0, 0
28269, 0, 0
28975, 0, 0
29681, 0, 0
30387, 0, 0
31092, 0, 0
31798, 0, 0
32504, 0, 0
33210, 0, 0
33916, 0, 0
34622, 0, 0
35328, 0, 0
36034, 0, 0
36739, 0, 0
37445, 0, 0
38151, 0, 0
38857, 0, 0
39563, 0, 0
40269, 0, 0
40975, 0, 0
41681, 0, 0
42387, 0, 0
43092, 0, 0
43798, 0, 0
44504, 0, 0
45210, 0, 0
45916, 0, 0
46622, 0, 0
47328, 0, 0
48034, 0, 0
48739, 0, 0
49445, 0, 0
50151, 0, 0
50857, 0, 0
51563, 0, 0
52269, 0, 0
52975, 0, 0
53681, 0, 0
54387, 0, 0
55092, 0, 0
55798, 0, 0
56504, 0, 0
57210, 0, 0
57916, 0, 0
58622, 0, 0
59328, 0, 0
60034, 0, 0
60739, 0, 0
61445, 0, 0
62151, 0, 0
62857, 0, 0
63563, 0, 0
64269, 0, 0
64975, 0, 0
65681, 0, 0
66387, 0, 0
67092, 0, 0
67798, 0, 0
68504, 0, 0
69210, 0, 0
69916, 0, 0
70622, 0, 0
71328, 0, 0
72034, 0, 0
72739, 0, 0
73445, 0, 0
74151, 0, 0
74857, 0, 0
75563, 0, 0
76269, 0, 0
76975, 0, 0
77681, 0, 0
78387, 0, 0
79092, 0, 0
79798, 0, 0
80504, 0, 0
81210, 0, 0
81916, 0, 0
82622, 0, 0
83328, 0, 0
84034, 0, 0
84739, 0, 0
85445, 0, 0
86151, 0, 0
86857, 0, 0
87563, 0, 0
88269, 0, 0
88975, 0, 0
89681, 0, 0
90387, 0, 0
91092, 0, 0
91798, 0, 0
92504, 0, 0
93210, 0, 0
93916, 0, 0
94622, 0, 0
95328, 0, 0
96034, 0, 0
96739, 0, 0
97445, 0, 0
98151, 0, 0
98857, 0, 0
99563, 0, 0
100269, 0, 0
