BPM_CALMO: 114
# Estrutura: TEMPO(ms), TIPO, POSICAO
# Mapa gerado sobre a grade metrica estimada do audio, uma nota por batida.
# BPM ajustado: 114.000 | fase: 0.3138 s | regiao com pulso: 2.0 a 206.1 s de 216.1 s
NOTAS:
2419, 0, 0
2945, 0, 0
3472, 0, 0
3998, 0, 0
4524, 0, 0
5051, 0, 0
5577, 0, 0
6103, 0, 0
6630, 0, 0
7156, 0, 0
7682, 0, 0
8209, 0, 0
8735, 0, 0
9261, 0, 0
9787, 0, 0
10314, 0, 0
10840, 0, 0
11366, 0, 0
11893, 0, 0
12419, 0, 0
12945, 0, 0
13472, 0, 0
13998, 0, 0
14524, 0, 0
15051, 0, 0
15577, 0, 0
16103, 0, 0
16630, 0, 0
17156, 0, 0
17682, 0, 0
18209, 0, 0
18735, 0, 0
19261, 0, 0
19787, 0, 0
20314, 0, 0
20840, 0, 0
21366, 0, 0
21893, 0, 0
22419, 0, 0
22945, 0, 0
23472, 0, 0
23998, 0, 0
24524, 0, 0
25051, 0, 0
25577, 0, 0
26103, 0, 0
26630, 0, 0
27156, 0, 0
27682, 0, 0
28209, 0, 0
28735, 0, 0
29261, 0, 0
29787, 0, 0
30314, 0, 0
30840, 0, 0
31366, 0, 0
31893, 0, 0
32419, 0, 0
32945, 0, 0
33472, 0, 0
33998, 0, 0
34524, 0, 0
35051, 0, 0
35577, 0, 0
36103, 0, 0
36630, 0, 0
37156, 0, 0
37682, 0, 0
38209, 0, 0
38735, 0, 0
39261, 0, 0
39787, 0, 0
40314, 0, 0
40840, 0, 0
41366, 0, 0
41893, 0, 0
42419, 0, 0
42945, 0, 0
43472, 0, 0
43998, 0, 0
44524, 0, 0
45051, 0, 0
45577, 0, 0
46103, 0, 0
46630, 0, 0
47156, 0, 0
47682, 0, 0
48209, 0, 0
48735, 0, 0
49261, 0, 0
49787, 0, 0
50314, 0, 0
50840, 0, 0
51366, 0, 0
51893, 0, 0
52419, 0, 0
52945, 0, 0
53472, 0, 0
53998, 0, 0
54524, 0, 0
55051, 0, 0
55577, 0, 0
56103, 0, 0
56630, 0, 0
57156, 0, 0
57682, 0, 0
58209, 0, 0
58735, 0, 0
59261, 0, 0
59787, 0, 0
60314, 0, 0
60840, 0, 0
61366, 0, 0
61893, 0, 0
62419, 0, 0
62945, 0, 0
63472, 0, 0
63998, 0, 0
64524, 0, 0
65051, 0, 0
65577, 0, 0
66103, 0, 0
66630, 0, 0
67156, 0, 0
67682, 0, 0
68209, 0, 0
68735, 0, 0
69261, 0, 0
69787, 0, 0
70314, 0, 0
70840, 0, 0
71366, 0, 0
71893, 0, 0
72419, 0, 0
72945, 0, 0
73472, 0, 0
73998, 0, 0
74524, 0, 0
75051, 0, 0
75577, 0, 0
76103, 0, 0
76630, 0, 0
77156, 0, 0
77682, 0, 0
78209, 0, 0
78735, 0, 0
79261, 0, 0
79787, 0, 0
80314, 0, 0
80840, 0, 0
81366, 0, 0
81893, 0, 0
82419, 0, 0
82945, 0, 0
83472, 0, 0
83998, 0, 0
84524, 0, 0
85051, 0, 0
